"All","Все",module,Magento_AdminGws
"None","Нічого",module,Magento_AdminGws
"Allowed Scopes","Дозволені межі",module,Magento_AdminGws
"More permissions are needed to delete the ""%1"" item.","Для видалення елемента ""%1"" потрібно більше прав.",module,Magento_AdminGws
"You need more permissions to apply some of the rule updates.","Вам потрібно більше дозволів щоб застосувати деякі оновлення правил.",module,Magento_AdminGws
"This entity needs to be assigned to a store view. Verify the entity assignment and try again.","Цей об'єкт має бути призначений до магазину. Перевірте чи призначений об'єкт та повторіть спробу.",module,Magento_AdminGws
"Orders can only be completed in an active store. Verify the store and try again.","Замовлення може бути завершена лише в активному магазині. Перевірте чи магазин активний і повторіть спробу.",module,Magento_AdminGws
"This item needs to be assigned to a store view. Assign item and try again.","Цей елемент має бути призначений до магазину. Перевірте чи призначений елемент та повторіть спробу.",module,Magento_AdminGws
"More permissions are needed to save this item.","Додаткові дозволи необхідні для збереження цього елемента.",module,Magento_AdminGws
"More permissions are needed to delete this item.","Додаткові дозволи необхідні для видалення цього елемента.",module,Magento_AdminGws
"More permissions are needed to view this item.","Додаткові дозволи необхідні для перегляду цього елемента.",module,Magento_AdminGws
"At least one website or store group needs to be selected. Select and try again.","Принаймні один веб-сайт або група магазинів повинен бути вибрана. Виберіть та повторіть спробу.",module,Magento_AdminGws
"More permissions are needed to set All Scopes to a Role.","Додаткові дозволи необхідні для встановлення ""Всі області"" для ролі.",module,Magento_AdminGws
"The ""%1"" website ID is incorrect. Verify the website ID and try again.","""%1"" це хибний ID для веб-сайт. Перевірте ID та повторіть спробу.",module,Magento_AdminGws
"You need more permissions to access website ""%1"".","Вам потрібно більше дозволів для доступу до веб-сайту ""%1"".",module,Magento_AdminGws
"The ""%1"" store ID is incorrect. Verify the store ID and try again.","""%1"" це хибний ID для магазину. Перевірте ID та повторіть спробу.",module,Magento_AdminGws
"More permissions are needed to save this setting.","Додаткові дозволи необхідні для збереження цього налаштування.",module,Magento_AdminGws
"Role Scopes","Межі застосування ролі",module,Magento_AdminGws
"Custom","Користувацький",module,Magento_AdminGws
"Read Details","Читати подробиці",module,Magento_AdminNotification
"Mark as Read","Позначити як прочитане",module,Magento_AdminNotification
"Are you sure?","Ви впевнені?",module,Magento_AdminNotification
"Remove","Вилучити",module,Magento_AdminNotification
"Messages Inbox","Вхідні повідомлення",module,Magento_AdminNotification
"You have %1 new system messages","У вас є %1 нових системних повідомлень",module,Magento_AdminNotification
"You have %1 new system message","У вас є %1 новe системнe повідомлення",module,Magento_AdminNotification
"Incoming Message","Вхідне повідомлення",module,Magento_AdminNotification
"close","закрити",module,Magento_AdminNotification
"Notifications","Сповіщення",module,Magento_AdminNotification
"The message has been marked as Read.","Повідомлення було позначено як прочитане.",module,Magento_AdminNotification
"We couldn't mark the notification as Read because of an error.","Ми не змогли позначити повідомлення як Прочитане через помилку.",module,Magento_AdminNotification
"Please select messages.","Будь ласка, виберіть повідомлення.",module,Magento_AdminNotification
"A total of %1 record(s) have been marked as Read.","Всього %1 запис (-ів) позначено як прочитані.",module,Magento_AdminNotification
"Total of %1 record(s) have been removed.","Загалом %1 запис(ів) було видалено.",module,Magento_AdminNotification
"We couldn't remove the messages because of an error.","Ми не змогли видалити повідомлення через помилку.",module,Magento_AdminNotification
